UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10007774,21,Source,2456539,A,Institutional Choice and Global Commerce,Source,Cambridge University Press,Source,Source,Source,Source,Source,9781107645929,Source,Source,Source,2013,http://www.cambridge.org/gb/knowledge/isbn/item7247168/?site_locale=en_GB ,2,False,Source,False,False,Source,Source,Source,Source,Source,False,"Institutional Choice and Global Commerce develops a theory of boundedly rational institutional choice that explains when states ""use"", ""select"", ""change"" or ""create"" institutions to serve their needs. The theory is evaluated against a series of cases of institutional choice in global commerce from the nineteenth through twenty-first centuries. Although the book is co-authored, Walter Mattli took primary responsibility for empirical chapters on the mixed courts of Egypt (Chapter 4) and global accounting governance (Chapter 6) and for the theoretical conclusion (Chapter 7) contrasting the theoretical argument with standard rational design, historical and sociological institutionalist approaches. Duncan Snidal took primary responsibility for the general theoretical chapter (Chapter 2) and the analysis of the GATT/WTO (Chapter 3). The introductory chapter was written by all three authors."
10007774,21,Source,2456540,D,Regional Integration and the Evolution of the European Polity,Source,Source,Journal of Common Market Studies,50,s1,1,Source,Source,1468-5965,10.1111/j.1468-5965.2011.02224.x,Source,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1468-5965.2011.02224.x/abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456541,A,Whats Wrong with the British Constitution? ,Source,Oxford University Press,Source,Source,Source,Source,Source,9780199656455,Source,Source,Source,2010,http://ukcatalogue.oup.com/product/9780199546954.do,0,False,Source,False,False,Source,Source,Source,Source,Source,False,"Joint Winner, W. J. M. Mackenzie Prize of the Political Studies Association of the UK for the best book in political science published during 2010"
10007774,21,Source,2456542,D,"Political Science Journals in Comparative Perspective: Evaluating Scholarly Journals in the United States, Canada, and the United Kingdom",Source,Source,Political Science & Politics,42,4,695,Source,Source,1537-5935 ,10.1017/S1049096509990205,Source,2009,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=6221784&fulltextType=RA&fileId=S1049096509990205,3,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456543,D,"Deliberation, Single-Peakedness, and the Possibility of Meaningful Democracy: Evidence from Deliberative Polls",Source,Source,The Journal of Politics,75,1,80,Source,Source,1468-2508 ,10.1017/S0022381612000886,Source,2013,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=8820739&fulltextType=RA&fileId=S0022381612000886,3,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456544,D,To What Extent Does Deprivation Affect the Performance of English Local Authorities?,Source,Source,International Review of Administrative Sciences,76,1,137,Source,Source,1461-7226,10.1177/0020852309359048,Source,2010,http://ras.sagepub.com/content/76/1/137.abstract,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Won the International Review of Administrative Sciences (IRAS) / SAGE Prize for IRAS Article of the Year 2010
10007774,21,Source,2456545,D,Self as Enterprise: Dilemmas of Control and Resistance in Foucaults The Birth of Biopolitics,Source,Source,"Theory, Culture and Society",26,6,55,Source,Source,1460-3616,10.1177/0263276409347697,Source,2009,http://tcs.sagepub.com/content/26/6/55.abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456546,D,Feminism and Post-Identity Politics: The Problem of Agency,Source,Source,Constellations,17,4,512,Source,Source,1467-8675,10.1111/j.1467-8675.2010.00611.x,Source,2010,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-8675.2010.00611.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456547,C,The Unbearable Lightness of Theory: Political Ontology and Social Weightlessness in Mouffe's Radical Democracy,Source,Palgrave Macmillan,"Gender, Agency and Coercion",Source,Source,Source,Source,9780230300323,Source,Source,Source,2013,http://www.palgrave.com/products/title.aspx?pid=505804,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456548,D,"The Trouble with Recognition: Subjectivity, Suffering, and Agency",Source,Source,Sociological Theory,26,3,271,Source,Source,1467-9558,10.1111/j.1467-9558.2008.00329.x,Source,2008,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9558.2008.00329.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456549,D,Who is in love with multilateralism? Treaty commitment in the post-Cold War era,Source,Source,European Union Politics,12,4,529,Source,Source,1741-2757,10.1177/1465116511419869,Source,2011,http://eup.sagepub.com/content/12/4/529.abstract,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456550,D,Constitutional pluralism or constitutional unity? An empirical study of international commitment (1945-2007),Source,Source,Review of International Studies,36,2,305,Source,Source,1469-9044 ,10.1017/S0260210510000045,Source,2010,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=7589564&fulltextType=RA&fileId=S0260210510000045,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456551,D,"Immigrants, Nations and Citizenship",Source,Source,Journal of Political Philosophy,16,4,371,Source,Source,1467-9760,10.1111/j.1467-9760.2007.00295.x,Source,2008,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9760.2007.00295.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456552,D,Democracys Domain,Source,Source,Philosophy and Public Affairs,37,3,201,Source,Source,1088-4963,10.1111/j.1088-4963.2009.01158.x,Source,2009,http://onlinelibrary.wiley.com/doi/10.1111/j.1088-4963.2009.01158.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456553,C,Taking up the Slack? Responsibility and justice in situations of partial compliance,Source,Oxford University Press,Responsibility and Distributive Justice,Source,Source,Source,Source,9780199565801,Source,Source,Source,2011,http://ukcatalogue.oup.com/product/9780199565801.do,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456554,D,Territorial Rights: Concept and Justification,Source,Source,Political Studies,60,2,252,Source,Source,1467-9248,10.1111/j.1467-9248.2011.00911.x,Source,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9248.2011.00911.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456555,D,'Wisdom of crowds'? A decentralised election forecasting model that uses citizens' local expectations,Source,Source,Electoral Studies,30,4,771,Source,Source,0261-3794,10.1016/j.electstud.2011.07.005,Source,2011,http://www.sciencedirect.com/science/article/pii/S0261379411000977,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456556,B,European Stories: Intellectual Debates on Europe in National Contexts,Source,Oxford University Press,Source,Source,Source,Source,Source,9780199594627,Source,Source,Source,2010,http://ukcatalogue.oup.com/product/9780199594627.do,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456557,B,"Mediterranean Frontiers: Borders, Conflict and Memory in a Transnational World",Source,I. B. Tauris ,Source,Source,Source,Source,Source,9781848851252,Source,Source,Source,2010,http://www.ibtauris.com/Books/Society%20%20social%20sciences/Politics%20%20government/International%20relations/Mediterranean%20Frontiers%20Borders%20Conflict%20and%20Memory%20in%20a%20Transnational%20World.aspx,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456558,B,In the Long Shadow of Europe: Greeks and Turks in the Era of Postnationalism,Source,Brill,Source,Source,Source,Source,Source,9789004171121,Source,Source,Source,2009,Source,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456559,D,Sustainable Integration: Towards EU 2.0?,Source,Source,Journal of Common Market Studies,48,s1,21,Source,Source,1468-5965,10.1111/j.1468-5965.2010.02092.x,Source,2010,http://onlinelibrary.wiley.com/doi/10.1111/j.1468-5965.2010.02092.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456560,D,The Soft Heart of the British Empire:  Indian Radicals in Edwardian London,Source,Source,Past & Present,220,1,143,Source,Source,1477-464X ,10.1093/pastj/gtt006,Source,2013,http://past.oxfordjournals.org/content/220/1/143.extract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456561,D,"Facts are Sacred:  The Manchester Guardian and Colonial Violence, 1930-1932",Source,Source,Journal of Modern History,84,3,643,Source,Source,1537-5358,10.1086/666052,Source,2012,http://www.jstor.org/stable/10.1086/666052,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456562,C,"Four Straws in the Wind: Metropolitan Anti-Imperialism,  January-February 1960",Source,Palgrave Macmillan,The Wind of Change: Harold Macmillan and British Decolonization,Source,Source,Source,Source,9780230361034,Source,Source,Source,2013,http://us.macmillan.com/thewindofchange/LarryButler,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456563,D,Men and the 1970s British Women's Liberation Movement,Source,Source,The Historical Journal,56,3,801,Source,Source,1469-5103 ,10.1017/S0018246X12000611,Source,2013,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=8962260,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456564,C,The Drive for Judicial Supremacy,Source,Springer,Judicial Independence in Transition,Source,Source,Source,Source,9783642282980,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456565,D,Impaling Dracula: How EU Accession Empowered Civil Society in Romania,Source,Source,West European Politics ,32,1,119,Source,Source,1743-9655,10.1080/01402380802509917,Source,2009,http://www.tandfonline.com/doi/full/10.1080/01402380802509917,0,False,Source,False,False,Source,Source,Source,Source,Source,False,This article was awarded the 2010 Vincent Wright Memorial Prize by West European Politics. The prize recognizes significant contributions to the study of comparative European politics.
10007774,21,Source,2456566,D,Valence beyond consensus: Party competence and policy dispersion from a comparative perspective,Source,Source,Electoral Studies,31,2,342,Source,Source,0261-3794,10.1016/j.electstud.2012.01.004,Source,2012,http://www.sciencedirect.com/science/article/pii/S0261379412000169,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456567,D,Systemic polarisation and spatial voting,Source,Source,European Journal of Political Research,49,6,759,Source,Source,1475-6765,10.1111/j.1475-6765.2010.01918.x,Source,2010,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-6765.2010.01918.x/abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456568,D,Group Conflict Theory in a Longitudinal Perspective: Analyzing the Dynamic Side of Ethnic Competition,Source,Source,International Migration Review,47,1,106,Source,Source,1747-7379,10.1111/imre.12015,Source,2013,http://onlinelibrary.wiley.com/doi/10.1111/imre.12015/abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456569,D,Correspondence between the objective and subjective economies: the role of personal economic circumstances,Source,Source,Political Studies,n/a,Source,n/a,Source,Source,1467-9248,10.1111/1467-9248.12055,Source,2013,http://onlinelibrary.wiley.com/doi/10.1111/1467-9248.12055/abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456570,D,"Political Risk, Reputation, and the Resource Curse",Source,Source,Comparative Political Studies,44,6,662,Source,Source,1552-3829 ,10.1177/0010414011401208,Source,2011,http://cps.sagepub.com/content/44/6/662,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007774,21,Source,2456571,D,Entrenching the establishment and free exercise of religion in the written U.K. constitution,Source,Source,International Journal of Constitutional Law,9,1,230,Source,Source,1474-2659,10.1093/icon/mor027,Source,2011,http://icon.oxfordjournals.org/content/9/1/230.abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
